# time	x_num	v_num	x_ana	v_ana
20.7884615385	12.5502961644	0.0623756582	12.5534999461	0.0622095754
20.8076923077	12.5515022521	0.0620099530	12.5546923495	0.0617988722
20.8269230769	12.5527008694	0.0616358261	12.5558767680	0.0613791466
20.8461538462	12.5538918424	0.0612533115	12.5570530285	0.0609504597
20.8653846154	12.5550749983	0.0608624428	12.5582209594	0.0605128741
20.8846153846	12.5562501651	0.0604632540	12.5593803901	0.0600664537
20.9038461538	12.5574171724	0.0600557792	12.5605311514	0.0596112638
20.9230769231	12.5585758506	0.0596400529	12.5616730752	0.0591473707
20.9423076923	12.5597260314	0.0592161099	12.5628059949	0.0586748422
20.9615384615	12.5608675478	0.0587839855	12.5639297450	0.0581937472
20.9807692308	12.5620002339	0.0583437155	12.5650441615	0.0577041561
21.0000000000	12.5631239254	0.0578953365	12.5661490816	0.0572061403
21.0192307692	12.5642384588	0.0574388857	12.5672443441	0.0566997725
21.0384615385	12.5653436724	0.0569744011	12.5683297890	0.0561851266
21.0576923077	12.5664394057	0.0565019216	12.5694052579	0.0556622777
21.0769230769	12.5675254995	0.0560214870	12.5704705938	0.0551313023
21.0961538462	12.5686017962	0.0555331380	12.5715256410	0.0545922778
21.1153846154	12.5696681393	0.0550369166	12.5725702457	0.0540452829
21.1346153846	12.5707243743	0.0545328655	12.5736042552	0.0534903975
21.1538461538	12.5717703477	0.0540210288	12.5746275186	0.0529277026
21.1730769231	12.5728059077	0.0535014517	12.5756398865	0.0523572803
21.1923076923	12.5738309041	0.0529741805	12.5766412112	0.0517792140
21.2115384615	12.5748451880	0.0524392628	12.5776313463	0.0511935880
21.2307692308	12.5758486125	0.0518967474	12.5786101474	0.0506004878
21.2500000000	12.5768410318	0.0513466844	12.5795774715	0.0500000000
21.2692307692	12.5778223021	0.0507891250	12.5805331775	0.0493922123
21.2884615385	12.5787922808	0.0502241221	12.5814771258	0.0487772134
21.3076923077	12.5797508274	0.0496517293	12.5824091785	0.0481550932
21.3269230769	12.5806978027	0.0490720020	12.5833291997	0.0475259424
21.3461538462	12.5816330694	0.0484849966	12.5842370549	0.0468898528
21.3653846154	12.5825564916	0.0478907710	12.5851326117	0.0462469175
21.3846153846	12.5834679352	0.0472893843	12.5860157392	0.0455972301
21.4038461538	12.5843672681	0.0466808969	12.5868863086	0.0449408857
21.4230769231	12.5852543593	0.0460653706	12.5877441928	0.0442779799
21.4423076923	12.5861290801	0.0454428685	12.5885892664	0.0436086097
21.4615384615	12.5869913032	0.0448134552	12.5894214062	0.0429328727
21.4807692308	12.5878409030	0.0441771963	12.5902404906	0.0422508675
21.5000000000	12.5886777560	0.0435341591	12.5910464000	0.0415626938
21.5192307692	12.5895017400	0.0428844122	12.5918390168	0.0408684520
21.5384615385	12.5903127349	0.0422280256	12.5926182253	0.0401682435
21.5576923077	12.5911106222	0.0415650709	12.5933839117	0.0394621704
21.5769230769	12.5918952853	0.0408956209	12.5941359642	0.0387503360
21.5961538462	12.5926666093	0.0402197503	12.5948742729	0.0380328441
21.6153846154	12.5934244811	0.0395375350	12.5955987303	0.0373097995
21.6346153846	12.5941687896	0.0388490528	12.5963092303	0.0365813077
21.6538461538	12.5948994254	0.0381543831	12.5970056694	0.0358474750
21.6730769231	12.5956162809	0.0374536068	12.5976879458	0.0351084088
21.6923076923	12.5963192504	0.0367468071	12.5983559599	0.0343642167
21.7115384615	12.5970082302	0.0360340684	12.5990096143	0.0336150075
21.7307692308	12.5976831183	0.0353154775	12.5996488134	0.0328608906
21.7500000000	12.5983438148	0.0345911230	12.6002734639	0.0321019761
21.7692307692	12.5989902215	0.0338610954	12.6008834747	0.0313383747
21.7884615385	12.5996222425	0.0331254876	12.6014787567	0.0305701980
21.8076923077	12.6002397834	0.0323843943	12.6020592230	0.0297975581
21.8269230769	12.6008427523	0.0316379127	12.6026247888	0.0290205678
21.8461538462	12.6014310589	0.0308861422	12.6031753715	0.0282393405
21.8653846154	12.6020046152	0.0301291845	12.6037108908	0.0274539904
21.8846153846	12.6025633351	0.0293671437	12.6042312685	0.0266646320
21.9038461538	12.6031071348	0.0286001262	12.6047364286	0.0258713806
21.9230769231	12.6036359323	0.0278282411	12.6052262974	0.0250743520
21.9423076923	12.6041496480	0.0270515998	12.6057008033	0.0242736627
21.9615384615	12.6046482043	0.0262703163	12.6061598771	0.0234694294
21.9807692308	12.6051315260	0.0254845071	12.6066034517	0.0226617696
22.0000000000	12.6055995399	0.0246942911	12.6070314624	0.0218508012
22.0192307692	12.6060521752	0.0238997899	12.6074438467	0.0210366427
22.0384615385	12.6064893634	0.0231011274	12.6078405444	0.0202194128
22.0576923077	12.6069110381	0.0222984302	12.6082214975	0.0193992310
22.0769230769	12.6073171353	0.0214918270	12.6085866505	0.0185762169
22.0961538462	12.6077075936	0.0206814490	12.6089359500	0.0177504907
22.1153846154	12.6080823538	0.0198674297	12.6092693450	0.0169221729
22.1346153846	12.6084413590	0.0190499048	12.6095867869	0.0160913846
22.1538461538	12.6087845549	0.0182290120	12.6098882294	0.0152582469
22.1730769231	12.6091118897	0.0174048910	12.6101736283	0.0144228815
22.1923076923	12.6094233138	0.0165776835	12.6104429421	0.0135854105
22.2115384615	12.6097187805	0.0157475327	12.6106961314	0.0127459560
22.2307692308	12.6099982452	0.0149145836	12.6109331592	0.0119046406
22.2500000000	12.6102616663	0.0140789826	12.6111539910	0.0110615871
22.2692307692	12.6105090042	0.0132408774	12.6113585945	0.0102169187
22.2884615385	12.6107402224	0.0124004166	12.6115469399	0.0093707586
22.3076923077	12.6109552865	0.0115577501	12.6117189996	0.0085232304
22.3269230769	12.6111541652	0.0107130283	12.6118747485	0.0076744578
22.3461538462	12.6113368293	0.0098664023	12.6120141638	0.0068245648
22.3653846154	12.6115032524	0.0090180237	12.6121372253	0.0059736754
22.3846153846	12.6116534108	0.0081680440	12.6122439150	0.0051219138
22.4038461538	12.6117872833	0.0073166151	12.6123342172	0.0042694045
22.4230769231	12.6119048513	0.0064638886	12.6124081189	0.0034162718
22.4423076923	12.6120060987	0.0056100157	12.6124656091	0.0025626404
22.4615384615	12.6120910122	0.0047551474	12.6125066796	0.0017086348
22.4807692308	12.6121595809	0.0038994337	12.6125313242	0.0008543798
22.5000000000	12.6122117966	0.0030430240	12.6125395395	0.0000000000
22.5192307692	12.6122476535	0.0021860668	12.6125313242	-0.0008543798
22.5384615385	12.6122671486	0.0013287094	12.6125066796	-0.0017086348
22.5576923077	12.6122702812	0.0004710979	12.6124656091	-0.0025626404
22.5769230769	12.6122570531	-0.0003866227	12.6124081189	-0.0034162718
22.5961538462	12.6122274688	-0.0012443089	12.6123342172	-0.0042694045
22.6153846154	12.6121815352	-0.0021018187	12.6122439150	-0.0051219138
22.6346153846	12.6121192617	-0.0029590117	12.6121372253	-0.0059736754
22.6538461538	12.6120406599	-0.0038157487	12.6120141638	-0.0068245648
22.6730769231	12.6119457440	-0.0046718924	12.6118747485	-0.0076744578
22.6923076923	12.6118345308	-0.0055273068	12.6117189996	-0.0085232304
22.7115384615	12.6117070392	-0.0063818578	12.6115469399	-0.0093707586
22.7307692308	12.6115632904	-0.0072354126	12.6113585945	-0.0102169187
22.7500000000	12.6114033083	-0.0080878397	12.6111539910	-0.0110615871
22.7692307692	12.6112271187	-0.0089390092	12.6109331592	-0.0119046406
22.7884615385	12.6110347501	-0.0097887926	12.6106961314	-0.0127459560
22.8076923077	12.6108262328	-0.0106370624	12.6104429421	-0.0135854105
22.8269230769	12.6106015999	-0.0114836924	12.6101736283	-0.0144228815
22.8461538462	12.6103608864	-0.0123285570	12.6098882294	-0.0152582469
22.8653846154	12.6101041295	-0.0131715318	12.6095867869	-0.0160913846
22.8846153846	12.6098313688	-0.0140124930	12.6092693450	-0.0169221729
22.9038461538	12.6095426461	-0.0148513173	12.6089359500	-0.0177504907
22.9230769231	12.6092380052	-0.0156878815	12.6085866505	-0.0185762169
22.9423076923	12.6089174923	-0.0165220630	12.6082214975	-0.0193992310
22.9615384615	12.6085811556	-0.0173537391	12.6078405444	-0.0202194128
22.9807692308	12.6082290455	-0.0181827867	12.6074438467	-0.0210366427
23.0000000000	12.6078612148	-0.0190090828	12.6070314624	-0.0218508012
23.0192307692	12.6074777181	-0.0198325036	12.6066034517	-0.0226617696
23.0384615385	12.6070786123	-0.0206529248	12.6061598771	-0.0234694294
23.0576923077	12.6066639567	-0.0214702215	12.6057008033	-0.0242736627
23.0769230769	12.6062338123	-0.0222842676	12.6052262974	-0.0250743520
23.0961538462	12.6057882425	-0.0230949361	12.6047364286	-0.0258713806
23.1153846154	12.6053273131	-0.0239020991	12.6042312685	-0.0266646320
23.1346153846	12.6048510916	-0.0247056271	12.6037108908	-0.0274539904
23.1538461538	12.6043596480	-0.0255053897	12.6031753715	-0.0282393405
23.1730769231	12.6038530545	-0.0263012549	12.6026247888	-0.0290205678
23.1923076923	12.6033313851	-0.0270930897	12.6020592230	-0.0297975581
23.2115384615	12.6027947166	-0.0278807593	12.6014787567	-0.0305701980
23.2307692308	12.6022431274	-0.0286641280	12.6008834747	-0.0313383747
23.2500000000	12.6016766986	-0.0294430586	12.6002734639	-0.0321019761
23.2692307692	12.6010955131	-0.0302174129	12.5996488134	-0.0328608906
23.2884615385	12.6004996563	-0.0309870514	12.5990096143	-0.0336150075
23.3076923077	12.5998892157	-0.0317518338	12.5983559599	-0.0343642167
23.3269230769	12.5992642812	-0.0325116190	12.5976879458	-0.0351084088
23.3461538462	12.5986249446	-0.0332662652	12.5970056694	-0.0358474750
23.3653846154	12.5979713001	-0.0340156301	12.5963092303	-0.0365813077
23.3846153846	12.5973034443	-0.0347595714	12.5955987303	-0.0373097995
23.4038461538	12.5966214757	-0.0354979468	12.5948742729	-0.0380328441
23.4230769231	12.5959254952	-0.0362306142	12.5941359642	-0.0387503360
23.4423076923	12.5952156060	-0.0369574323	12.5933839117	-0.0394621704
23.4615384615	12.5944919132	-0.0376782605	12.5926182253	-0.0401682435
23.4807692308	12.5937545244	-0.0383929596	12.5918390168	-0.0408684520
23.5000000000	12.5930035492	-0.0391013920	12.5910464000	-0.0415626938
23.5192307692	12.5922390992	-0.0398034217	12.5902404906	-0.0422508675
23.5384615385	12.5914612885	-0.0404989154	12.5894214062	-0.0429328727
23.5576923077	12.5906702331	-0.0411877420	12.5885892664	-0.0436086097
23.5769230769	12.5898660509	-0.0418697736	12.5877441928	-0.0442779799
23.5961538462	12.5890488622	-0.0425448855	12.5868863086	-0.0449408857
23.6153846154	12.5882187890	-0.0432129566	12.5860157392	-0.0455972301
23.6346153846	12.5873759554	-0.0438738699	12.5851326117	-0.0462469175
23.6538461538	12.5865204876	-0.0445275126	12.5842370549	-0.0468898528
23.6730769231	12.5856525134	-0.0451737765	12.5833291997	-0.0475259424
23.6923076923	12.5847721626	-0.0458125584	12.5824091785	-0.0481550932
23.7115384615	12.5838795669	-0.0464437601	12.5814771258	-0.0487772134
23.7307692308	12.5829748595	-0.0470672889	12.5805331775	-0.0493922123
23.7500000000	12.5820581756	-0.0476830578	12.5795774715	-0.0500000000
23.7692307692	12.5811296519	-0.0482909854	12.5786101474	-0.0506004878
23.7884615385	12.5801894268	-0.0488909965	12.5776313463	-0.0511935880
23.8076923077	12.5792376400	-0.0494830219	12.5766412112	-0.0517792140
23.8269230769	12.5782744331	-0.0500669984	12.5756398865	-0.0523572803
23.8461538462	12.5772999489	-0.0506428695	12.5746275186	-0.0529277026
23.8653846154	12.5763143317	-0.0512105845	12.5736042552	-0.0534903975
23.8846153846	12.5753177271	-0.0517700991	12.5725702457	-0.0540452829
23.9038461538	12.5743102819	-0.0523213753	12.5715256410	-0.0545922778
23.9230769231	12.5732921443	-0.0528643811	12.5704705938	-0.0551313023
23.9423076923	12.5722634636	-0.0533990903	12.5694052579	-0.0556622777
23.9615384615	12.5712243904	-0.0539254826	12.5683297890	-0.0561851266
23.9807692308	12.5701750761	-0.0544435434	12.5672443441	-0.0566997725
24.0000000000	12.5691156735	-0.0549532630	12.5661490816	-0.0572061403
24.0192307692	12.5680463361	-0.0554546371	12.5650441615	-0.0577041561
24.0384615385	12.5669672185	-0.0559476658	12.5639297450	-0.0581937472
24.0576923077	12.5658784764	-0.0564323538	12.5628059949	-0.0586748422
24.0769230769	12.5647802661	-0.0569087096	12.5616730752	-0.0591473707
24.0961538462	12.5636727449	-0.0573767452	12.5605311514	-0.0596112638
24.1153846154	12.5625560710	-0.0578364760	12.5593803901	-0.0600664537
24.1346153846	12.5614304034	-0.0582879197	12.5582209594	-0.0605128741
24.1538461538	12.5602959018	-0.0587310964	12.5570530285	-0.0609504597
24.1730769231	12.5591527269	-0.0591660280	12.5558767680	-0.0613791466
24.1923076923	12.5580010398	-0.0595927374	12.5546923495	-0.0617988722
24.2115384615	12.5568410027	-0.0600112485	12.5534999461	-0.0622095754
24.2307692308	12.5556727784	-0.0604215851	12.5522997318	-0.0626111960
24.2500000000	12.5544965305	-0.0608237711	12.5510918818	-0.0630036755
24.2692307692	12.5533124234	-0.0612178293	12.5498765725	-0.0633869566
24.2884615385	12.5521206220	-0.0616037815	12.5486539812	-0.0637609833
24.3076923077	12.5509212924	-0.0619816476	12.5474242866	-0.0641257010
24.3269230769	12.5497146010	-0.0623514454	12.5461876681	-0.0644810565
24.3461538462	12.5485007153	-0.0627131900	12.5449443063	-0.0648269978
24.3653846154	12.5472798035	-0.0630668937	12.5436943827	-0.0651634745
24.3846153846	12.5460520346	-0.0634125651	12.5424380798	-0.0654904375
24.4038461538	12.5448175785	-0.0637502091	12.5411755811	-0.0658078389
24.4230769231	12.5435766059	-0.0640798268	12.5399070707	-0.0661156326
24.4423076923	12.5423292884	-0.0644014145	12.5386327340	-0.0664137734
24.4615384615	12.5410757985	-0.0647149643	12.5373527570	-0.0667022180
24.4807692308	12.5398163095	-0.0650204630	12.5360673265	-0.0669809241
24.5000000000	12.5385509959	-0.0653178930	12.5347766303	-0.0672498512
24.5192307692	12.5372800330	-0.0656072311	12.5334808567	-0.0675089599
24.5384615385	12.5360035970	-0.0658884491	12.5321801950	-0.0677582124
24.5576923077	12.5347218654	-0.0661615138	12.5308748350	-0.0679975723
24.5769230769	12.5334350163	-0.0664263864	12.5295649674	-0.0682270047
24.5961538462	12.5321432293	-0.0666830233	12.5282507833	-0.0684464760
24.6153846154	12.5308466848	-0.0669313758	12.5269324747	-0.0686559543
24.6346153846	12.5295455642	-0.0671713902	12.5256102339	-0.0688554090
24.6538461538	12.5282400502	-0.0674030082	12.5242842541	-0.0690448108
24.6730769231	12.5269303265	-0.0676261672	12.5229547289	-0.0692241323
24.6923076923	12.5256165778	-0.0678408002	12.5216218523	-0.0693933471
24.7115384615	12.5242989899	-0.0680468363	12.5202858190	-0.0695524306
24.7307692308	12.5229777499	-0.0682442014	12.5189468239	-0.0697013596
24.7500000000	12.5216530457	-0.0684328180	12.5176050627	-0.0698401123
24.7692307692	12.5203250665	-0.0686126060	12.5162607311	-0.0699686685
24.7884615385	12.5189940023	-0.0687834828	12.5149140255	-0.0700870094
24.8076923077	12.5176600443	-0.0689453642	12.5135651425	-0.0701951177
24.8269230769	12.5163233847	-0.0690981645	12.5122142790	-0.0702929776
24.8461538462	12.5149842166	-0.0692417972	12.5108616322	-0.0703805748
24.8653846154	12.5136427340	-0.0693761752	12.5095073997	-0.0704578967
24.8846153846	12.5122991318	-0.0695012117	12.5081517791	-0.0705249318
24.9038461538	12.5109536060	-0.0696168206	12.5067949683	-0.0705816703
24.9230769231	12.5096063530	-0.0697229166	12.5054371655	-0.0706281041
24.9423076923	12.5082575703	-0.0698194163	12.5040785689	-0.0706642263
24.9615384615	12.5069074559	-0.0699062384	12.5027193768	-0.0706900316
24.9807692308	12.5055562085	-0.0699833040	12.5013597876	-0.0707055163
25.0000000000	12.5042040274	-0.0700505373	12.5000000000	-0.0707106781
25.0192307692	12.5028511123	-0.0701078661	12.4986402124	-0.0707055163
25.0384615385	12.5014976635	-0.0701552220	12.4972806232	-0.0706900316
25.0576923077	12.5001438816	-0.0701925407	12.4959214311	-0.0706642263
25.0769230769	12.4987899675	-0.0702197627	12.4945628345	-0.0706281041
25.0961538462	12.4974361223	-0.0702368334	12.4932050317	-0.0705816703
25.1153846154	12.4960825474	-0.0702437034	12.4918482209	-0.0705249318
25.1346153846	12.4947294440	-0.0702403286	12.4904926003	-0.0704578967
25.1538461538	12.4933770136	-0.0702266708	12.4891383678	-0.0703805748
25.1730769231	12.4920254574	-0.0702026975	12.4877857210	-0.0702929776
25.1923076923	12.4906749767	-0.0701683819	12.4864348575	-0.0701951177
25.2115384615	12.4893257723	-0.0701237036	12.4850859745	-0.0700870094
25.2307692308	12.4879780448	-0.0700686480	12.4837392689	-0.0699686685
25.2500000000	12.4866319946	-0.0700032065	12.4823949373	-0.0698401123
25.2692307692	12.4852878214	-0.0699273765	12.4810531761	-0.0697013596
25.2884615385	12.4839457245	-0.0698411614	12.4797141810	-0.0695524306
25.3076923077	12.4826059027	-0.0697445701	12.4783781477	-0.0693933471
25.3269230769	12.4812685541	-0.0696376172	12.4770452711	-0.0692241323
25.3461538462	12.4799338760	-0.0695203226	12.4757157459	-0.0690448108
25.3653846154	12.4786020652	-0.0693927112	12.4743897661	-0.0688554090
25.3846153846	12.4772733174	-0.0692548130	12.4730675253	-0.0686559543
25.4038461538	12.4759478278	-0.0691066621	12.4717492167	-0.0684464760
25.4230769231	12.4746257903	-0.0689482971	12.4704350326	-0.0682270047
25.4423076923	12.4733073982	-0.0687797601	12.4691251650	-0.0679975723
25.4615384615	12.4719928436	-0.0686010969	12.4678198050	-0.0677582124
25.4807692308	12.4706823178	-0.0684123560	12.4665191433	-0.0675089599
25.5000000000	12.4693760110	-0.0682135889	12.4652233697	-0.0672498512
25.5192307692	12.4680741123	-0.0680048490	12.4639326735	-0.0669809241
25.5384615385	12.4667768097	-0.0677861914	12.4626472430	-0.0667022180
25.5576923077	12.4654842902	-0.0675576729	12.4613672660	-0.0664137734
25.5769230769	12.4641967398	-0.0673193509	12.4600929293	-0.0661156326
25.5961538462	12.4629143433	-0.0670712835	12.4588244189	-0.0658078389
25.6153846154	12.4616372843	-0.0668135288	12.4575619202	-0.0654904375
25.6346153846	12.4603657454	-0.0665461445	12.4563056173	-0.0651634745
25.6538461538	12.4590999083	-0.0662691881	12.4550556937	-0.0648269978
25.6730769231	12.4578399533	-0.0659827156	12.4538123319	-0.0644810565
25.6923076923	12.4565860599	-0.0656867820	12.4525757134	-0.0641257010
25.7115384615	12.4553384063	-0.0653814405	12.4513460188	-0.0637609833
25.7307692308	12.4540971698	-0.0650667427	12.4501234275	-0.0633869566
25.7500000000	12.4528625268	-0.0647427378	12.4489081182	-0.0630036755
25.7692307692	12.4516346524	-0.0644094729	12.4477002682	-0.0626111960
25.7884615385	12.4504137210	-0.0640669925	12.4465000539	-0.0622095754
25.8076923077	12.4491999059	-0.0637153388	12.4453076505	-0.0617988722
25.8269230769	12.4479933793	-0.0633545510	12.4441232320	-0.0613791466
25.8461538462	12.4467943128	-0.0629846658	12.4429469715	-0.0609504597
25.8653846154	12.4456028769	-0.0626057173	12.4417790406	-0.0605128741
25.8846153846	12.4444192411	-0.0622177368	12.4406196099	-0.0600664537
25.9038461538	12.4432435744	-0.0618207530	12.4394688486	-0.0596112638
25.9230769231	12.4420760446	-0.0614147924	12.4383269248	-0.0591473707
25.9423076923	12.4409168187	-0.0609998790	12.4371940051	-0.0586748422
25.9615384615	12.4397660629	-0.0605760348	12.4360702550	-0.0581937472
25.9807692308	12.4386239427	-0.0601432799	12.4349558385	-0.0577041561
26.0000000000	12.4374906227	-0.0597016329	12.4338509184	-0.0572061403
26.0192307692	12.4363662665	-0.0592511111	12.4327556559	-0.0566997725
26.0384615385	12.4352510371	-0.0587917306	12.4316702110	-0.0561851266
26.0576923077	12.4341450966	-0.0583235073	12.4305947421	-0.0556622777
26.0769230769	12.4330486061	-0.0578464564	12.4295294062	-0.0551313023
26.0961538462	12.4319617262	-0.0573605937	12.4284743590	-0.0545922778
26.1153846154	12.4308846161	-0.0568659350	12.4274297543	-0.0540452829
26.1346153846	12.4298174347	-0.0563624975	12.4263957448	-0.0534903975
26.1538461538	12.4287603395	-0.0558502996	12.4253724814	-0.0529277026
26.1730769231	12.4277134872	-0.0553293614	12.4243601135	-0.0523572803
26.1923076923	12.4266770336	-0.0547997053	12.4233587888	-0.0517792140
26.2115384615	12.4256511333	-0.0542613565	12.4223686537	-0.0511935880
26.2307692308	12.4246359400	-0.0537143429	12.4213898526	-0.0506004878
26.2500000000	12.4236316062	-0.0531586961	12.4204225285	-0.0500000000
26.2692307692	12.4226382833	-0.0525944515	12.4194668225	-0.0493922123
26.2884615385	12.4216561213	-0.0520216484	12.4185228742	-0.0487772134
26.3076923077	12.4206852690	-0.0514403311	12.4175908215	-0.0481550932
26.3269230769	12.4197258741	-0.0508505483	12.4166708003	-0.0475259424
26.3461538462	12.4187780827	-0.0502523541	12.4157629451	-0.0468898528
26.3653846154	12.4178420393	-0.0496458078	12.4148673883	-0.0462469175
26.3846153846	12.4169178873	-0.0490309744	12.4139842608	-0.0455972301
26.4038461538	12.4160057681	-0.0484079246	12.4131136914	-0.0449408857
26.4230769231	12.4151058217	-0.0477767352	12.4122558072	-0.0442779799
26.4423076923	12.4142181865	-0.0471374888	12.4114107336	-0.0436086097
26.4615384615	12.4133429987	-0.0464902741	12.4105785938	-0.0429328727
26.4807692308	12.4124803931	-0.0458351863	12.4097595094	-0.0422508675
26.5000000000	12.4116305023	-0.0451723262	12.4089536000	-0.0415626938
26.5192307692	12.4107934573	-0.0445018010	12.4081609832	-0.0408684520
26.5384615385	12.4099693866	-0.0438237237	12.4073817747	-0.0401682435
26.5576923077	12.4091584169	-0.0431382133	12.4066160883	-0.0394621704
26.5769230769	12.4083606728	-0.0424453942	12.4058640358	-0.0387503360
26.5961538462	12.4075762766	-0.0417453965	12.4051257271	-0.0380328441
26.6153846154	12.4068053483	-0.0410383552	12.4044012697	-0.0373097995
26.6346153846	12.4060480058	-0.0403244104	12.4036907697	-0.0365813077
26.6538461538	12.4053043644	-0.0396037069	12.4029943306	-0.0358474750
26.6730769231	12.4045745372	-0.0388763935	12.4023120542	-0.0351084088
26.6923076923	12.4038586348	-0.0381426230	12.4016440401	-0.0343642167
26.7115384615	12.4031567654	-0.0374025518	12.4009903857	-0.0336150075
26.7307692308	12.4024690348	-0.0366563393	12.4003511866	-0.0328608906
26.7500000000	12.4017955461	-0.0359041475	12.3997265361	-0.0321019761
26.7692307692	12.4011364000	-0.0351461409	12.3991165253	-0.0313383747
26.7884615385	12.4004916945	-0.0343824855	12.3985212433	-0.0305701980
26.8076923077	12.3998615253	-0.0336133489	12.3979407770	-0.0297975581
26.8269230769	12.3992459854	-0.0328388994	12.3973752112	-0.0290205678
26.8461538462	12.3986451651	-0.0320593061	12.3968246285	-0.0282393405
26.8653846154	12.3980591524	-0.0312747377	12.3962891092	-0.0274539904
26.8846153846	12.3974880326	-0.0304853629	12.3957687315	-0.0266646320
26.9038461538	12.3969318883	-0.0296913495	12.3952635714	-0.0258713806
26.9230769231	12.3963907999	-0.0288928639	12.3947737026	-0.0250743520
26.9423076923	12.3958648449	-0.0280900713	12.3942991967	-0.0242736627
26.9615384615	12.3953540985	-0.0272831348	12.3938401229	-0.0234694294
26.9807692308	12.3948586334	-0.0264722153	12.3933965483	-0.0226617696
27.0000000000	12.3943785197	-0.0256574713	12.3929685376	-0.0218508012
27.0192307692	12.3939138253	-0.0248390584	12.3925561533	-0.0210366427
27.0384615385	12.3934646154	-0.0240171295	12.3921594556	-0.0202194128
27.0576923077	12.3930309530	-0.0231918341	12.3917785025	-0.0193992310
27.0769230769	12.3926128986	-0.0223633185	12.3914133495	-0.0185762169
27.0961538462	12.3922105105	-0.0215317257	12.3910640500	-0.0177504907
27.1153846154	12.3918238447	-0.0206971949	12.3907306550	-0.0169221729
27.1346153846	12.3914529547	-0.0198598623	12.3904132131	-0.0160913846
27.1538461538	12.3910978921	-0.0190198602	12.3901117706	-0.0152582469
27.1730769231	12.3907587059	-0.0181773176	12.3898263717	-0.0144228815
27.1923076923	12.3904354432	-0.0173323602	12.3895570579	-0.0135854105
27.2115384615	12.3901281489	-0.0164851104	12.3893038686	-0.0127459560
27.2307692308	12.3898368656	-0.0156356877	12.3890668408	-0.0119046406
27.2500000000	12.3895616340	-0.0147842084	12.3888460090	-0.0110615871
27.2692307692	12.3893024924	-0.0139307864	12.3886414055	-0.0102169187
27.2884615385	12.3890594773	-0.0130755331	12.3884530601	-0.0093707586
27.3076923077	12.3888326231	-0.0122185579	12.3882810004	-0.0085232304
27.3269230769	12.3886219619	-0.0113599683	12.3881252515	-0.0076744578
27.3461538462	12.3884275241	-0.0104998702	12.3879858362	-0.0068245648
27.3653846154	12.3882493377	-0.0096383685	12.3878627747	-0.0059736754
27.3846153846	12.3880874289	-0.0087755672	12.3877560850	-0.0051219138
27.4038461538	12.3879418219	-0.0079115700	12.3876657828	-0.0042694045
27.4230769231	12.3878125386	-0.0070464804	12.3875918811	-0.0034162718
27.4423076923	12.3876995990	-0.0061804021	12.3875343909	-0.0025626404
27.4615384615	12.3876030211	-0.0053134398	12.3874933204	-0.0017086348
27.4807692308	12.3875228207	-0.0044456988	12.3874686758	-0.0008543798
27.5000000000	12.3874590115	-0.0035772863	12.3874604605	-0.0000000000
27.5192307692	12.3874116051	-0.0027083107	12.3874686758	0.0008543798
27.5384615385	12.3873806111	-0.0018388829	12.3874933204	0.0017086348
27.5576923077	12.3873660367	-0.0009691158	12.3875343909	0.0025626404
27.5769230769	12.3873678870	-0.0000991254	12.3875918811	0.0034162718
27.5961538462	12.3873861650	0.0007709699	12.3876657828	0.0042694045
27.6153846154	12.3874208713	0.0016410480	12.3877560850	0.0051219138
27.6346153846	12.3874720041	0.0025109839	12.3878627747	0.0059736754
27.6538461538	12.3875395597	0.0033806489	12.3879858362	0.0068245648
27.6730769231	12.3876235315	0.0042499105	12.3881252515	0.0076744578
27.6923076923	12.3877239110	0.0051186327	12.3882810004	0.0085232304
27.7115384615	12.3878406869	0.0059866754	12.3884530601	0.0093707586
27.7307692308	12.3879738457	0.0068538949	12.3886414055	0.0102169187
27.7500000000	12.3881233712	0.0077201434	12.3888460090	0.0110615871
27.7692307692	12.3882892449	0.0085852695	12.3890668408	0.0119046406
27.7884615385	12.3884714455	0.0094491181	12.3893038686	0.0127459560
27.8076923077	12.3886699493	0.0103115304	12.3895570579	0.0135854105
27.8269230769	12.3888847298	0.0111723443	12.3898263717	0.0144228815
27.8461538462	12.3891157581	0.0120313945	12.3901117706	0.0152582469
27.8653846154	12.3893630024	0.0128885125	12.3904132131	0.0160913846
27.8846153846	12.3896264282	0.0137435275	12.3907306550	0.0169221729
27.9038461538	12.3899059986	0.0145962659	12.3910640500	0.0177504907
27.9230769231	12.3902016736	0.0154465523	12.3914133495	0.0185762169
27.9423076923	12.3905134107	0.0162942094	12.3917785025	0.0193992310
27.9615384615	12.3908411645	0.0171390586	12.3921594556	0.0202194128
27.9807692308	12.3911848870	0.0179809204	12.3925561533	0.0210366427
28.0000000000	12.3915445272	0.0188196147	12.3929685376	0.0218508012
28.0192307692	12.3919200317	0.0196549611	12.3933965483	0.0226617696
28.0384615385	12.3923113441	0.0204867798	12.3938401229	0.0234694294
28.0576923077	12.3927184053	0.0213148916	12.3942991967	0.0242736627
28.0769230769	12.3931411534	0.0221391183	12.3947737026	0.0250743520
28.0961538462	12.3935795241	0.0229592836	12.3952635714	0.0258713806
28.1153846154	12.3940334500	0.0237752130	12.3957687315	0.0266646320
28.1346153846	12.3945028614	0.0245867346	12.3962891092	0.0274539904
28.1538461538	12.3949876856	0.0253936792	12.3968246285	0.0282393405
