# time	x	y	vx	vy	stress_xx	strain_xx
0.0000000000	0.1375000000	0.1375000000	0.0000000000	0.0000000000	-2648.7000000000	0.0000000000
0.0008606970	0.1375000274	0.1374999985	0.0000318363	-0.0000017834	-2646.7467770318	0.0000134049
0.0017199314	0.1375003904	0.1375000255	0.0004224112	0.0000314469	-2642.4645167729	0.0000428645
0.0025784366	0.1375014126	0.1375001312	0.0011906947	0.0001231747	-2636.1531272911	0.0000863367
0.0034365070	0.1375032374	0.1375003436	0.0021266144	0.0002475344	-2628.2368607336	0.0001409076
0.0042942966	0.1375058960	0.1375006742	0.0030993827	0.0003853578	-2619.0961694151	0.0002039627
0.0051518984	0.1375093639	0.1375011249	0.0040437314	0.0005255991	-2609.0356183695	0.0002734109
0.0060093470	0.1375135909	0.1375016927	0.0049298083	0.0006620986	-2598.2902352492	0.0003476409
0.0068666247	0.1375185164	0.1375023711	0.0057454232	0.0007914345	-2587.0396930616	0.0004254227
0.0077237646	0.1375240767	0.1375031526	0.0064870891	0.0009117543	-2575.4203112990	0.0005058241
0.0085807916	0.1375302093	0.1375040286	0.0071556415	0.0010221456	-2563.5365585947	0.0005881312
0.0094377257	0.1375368540	0.1375049904	0.0077540654	0.0011222809	-2551.4692580956	0.0006717918
0.0102945790	0.1375439542	0.1375060290	0.0082863697	0.0012122025	-2539.2817191845	0.0007563732
0.0111513583	0.1375514570	0.1375071362	0.0087569912	0.0012921869	-2527.0241529276	0.0008415319
0.0120080761	0.1375593135	0.1375083036	0.0091704729	0.0013626560	-2514.7367499445	0.0009269926
0.0128647430	0.1375674787	0.1375095236	0.0095312868	0.0014241173	-2502.4521386341	0.0010125315
0.0137213680	0.1375759111	0.1375107889	0.0098437371	0.0014771246	-2490.1971101169	0.0010979642
0.0145779591	0.1375845728	0.1375120929	0.0101119064	0.0015222500	-2477.9938901903	0.0011831373
0.0154345230	0.1375934294	0.1375134292	0.0103396286	0.0015600652	-2465.8610837513	0.0012679222
0.0162910659	0.1376024492	0.1375147920	0.0105304805	0.0015911294	-2453.8143821155	0.0013522100
0.0171475933	0.1376116036	0.1375161762	0.0106877815	0.0016159810	-2441.8670981355	0.0014359077
0.0180041097	0.1376208664	0.1375175767	0.0108146018	0.0016351327	-2430.0305756900	0.0015189361
0.0188606195	0.1376302142	0.1375189891	0.0109137724	0.0016490691	-2418.3145070039	0.0016012269
0.0197171264	0.1376396254	0.1375204094	0.0109878987	0.0016582451	-2406.7271819043	0.0016827215
0.0205736337	0.1376490807	0.1375218339	0.0110393739	0.0016630857	-2395.2756864258	0.0017633696
0.0214301444	0.1376585626	0.1375232591	0.0110703934	0.0016639868	-2383.9660633939	0.0018431279
0.0222866611	0.1376680554	0.1375246820	0.0110829692	0.0016613157	-2372.8034441774	0.0019219593
0.0231431863	0.1376775448	0.1375260999	0.0110789429	0.0016554128	-2361.7921583360	0.0019998322
0.0239997218	0.1376870181	0.1375275103	0.0110599993	0.0016465928	-2350.9358261041	0.0020767200
0.0248562397	0.1376964634	0.1375289108	0.0110276712	0.0016351453	-2340.2378375860	0.0021525975
0.0257127384	0.1377058707	0.1375302995	0.0109833611	0.0016213376	-2329.7006934998	0.0022274455
0.0265692198	0.1377152306	0.1375316745	0.0109283439	0.0016054148	-2319.3263452551	0.0023012489
0.0274256856	0.1377245351	0.1375330342	0.0108637871	0.0015876031	-2308.6446421579	0.0023774932
0.0282819917	0.1377338253	0.1375343766	0.0108492240	0.0015676273	-2297.0325916573	0.0024608011
0.0291377349	0.1377432892	0.1375356991	0.0110592393	0.0015453959	-2284.3919947197	0.0025519140
0.0299930295	0.1377530750	0.1375369990	0.0114414173	0.0015199064	-2270.7936520089	0.0026503190
0.0308479548	0.1377632593	0.1375382748	0.0119124743	0.0014922994	-2256.2968703546	0.0027555758
0.0317025883	0.1377738974	0.1375395281	0.0124475792	0.0014663908	-2241.0264525260	0.0028667673
0.0325569490	0.1377850166	0.1375407605	0.0130146357	0.0014424689	-2225.1313492874	0.0029828027
0.0334110684	0.1377966184	0.1375419728	0.0135834392	0.0014193507	-2208.7511734704	0.0031026620
0.0342649757	0.1378086879	0.1375431648	0.0141343888	0.0013959569	-2191.9999646064	0.0032255139
0.0351186941	0.1378212008	0.1375443355	0.0146569485	0.0013713187	-2174.9385771209	0.0033509178
0.0359722236	0.1378341358	0.1375454831	0.0151547310	0.0013445962	-2157.6197366830	0.0034784879
0.0368255740	0.1378474721	0.1375466060	0.0156282033	0.0013158018	-2140.0622841893	0.0036080668
0.0376787610	0.1378611937	0.1375477045	0.0160826654	0.0012875793	-2122.2906491109	0.0037394576
0.0385317960	0.1378752863	0.1375487807	0.0165205785	0.0012616061	-2104.3466484203	0.0038723472
0.0393846895	0.1378897315	0.1375498360	0.0169366548	0.0012372570	-2086.2787744163	0.0040063807
0.0402374522	0.1379045057	0.1375508707	0.0173251851	0.0012133632	-2068.1342117094	0.0041412160
0.0410900943	0.1379195824	0.1375518844	0.0176822985	0.0011889220	-2049.9553103003	0.0042765469
0.0419426254	0.1379349331	0.1375528761	0.0180060578	0.0011632917	-2031.7789182300	0.0044121071
0.0427950543	0.1379505292	0.1375538446	0.0182960835	0.0011360847	-2013.6368664309	0.0045476660
0.0436473891	0.1379663426	0.1375547881	0.0185529454	0.0011069999	-1995.5561725377	0.0046830278
0.0444996373	0.1379823458	0.1375557050	0.0187777231	0.0010758575	-1977.5598036912	0.0048180256
0.0453518059	0.1379985124	0.1375565934	0.0189711257	0.0010424719	-1959.6672901832	0.0049525166
0.0462039011	0.1380148168	0.1375574514	0.0191344465	0.0010069060	-1941.8955783869	0.0050863759
0.0470559288	0.1380312348	0.1375582770	0.0192692545	0.0009690936	-1924.2585001044	0.0052195013
0.0479078943	0.1380477436	0.1375590686	0.0193774080	0.0009290587	-1906.7672331069	0.0053518090
0.0487598024	0.1380643226	0.1375598243	0.0194609228	0.0008871071	-1889.4317008524	0.0054832232
0.0496116577	0.1380809517	0.1375605428	0.0195210703	0.0008434573	-1872.2606101512	0.0056136764
0.0504634643	0.1380976112	0.1375612227	0.0195578325	0.0007981396	-1855.2614105430	0.0057431100
0.0513152259	0.1381142834	0.1375618627	0.0195738561	0.0007514318	-1838.4402569498	0.0058714746
0.0521669458	0.1381309528	0.1375624618	0.0195713992	0.0007033481	-1821.8012825404	0.0059987359
0.0530186273	0.1381476047	0.1375630188	0.0195517791	0.0006540122	-1805.3473919219	0.0061248683
0.0538702731	0.1381642243	0.1375635327	0.0195147436	0.0006034751	-1789.0803799534	0.0062498537
0.0547218858	0.1381807959	0.1375640028	0.0194590165	0.0005519944	-1773.0016698309	0.0063736759
0.0555734674	0.1381973071	0.1375644285	0.0193888682	0.0004998517	-1757.1120793667	0.0064963238
0.0564250198	0.1382137476	0.1375648093	0.0193065518	0.0004472142	-1741.4121344525	0.0066177888
0.0572765450	0.1382301087	0.1375651449	0.0192139056	0.0003940629	-1725.9015545469	0.0067380691
0.0581280447	0.1382463812	0.1375654349	0.0191103046	0.0003406388	-1710.5808834736	0.0068571557
0.0589795203	0.1382625551	0.1375656793	0.0189952505	0.0002870425	-1695.4496299952	0.0069750468
0.0598309728	0.1382786202	0.1375658779	0.0188678373	0.0002332363	-1680.5047199509	0.0070917584
0.0606824032	0.1382945695	0.1375660304	0.0187322888	0.0001790600	-1665.7419561591	0.0072073161
0.0615338123	0.1383103977	0.1375661366	0.0185906261	0.0001247908	-1651.1584191648	0.0073217367
0.0623852010	0.1383261007	0.1375661968	0.0184439612	0.0000706520	-1636.7519454017	0.0074350316
0.0632365703	0.1383416737	0.1375662111	0.0182917994	0.0000168388	-1622.5218534929	0.0075472007
0.0640879207	0.1383571122	0.1375661800	0.0181340894	-0.0000365066	-1608.4671863668	0.0076582460
0.0649392527	0.1383724127	0.1375661040	0.0179724175	-0.0000892955	-1594.5864248656	0.0077681742
0.0657905666	0.1383875720	0.1375659836	0.0178069280	-0.0001414086	-1580.8776836382	0.0078769946
0.0666418630	0.1384025851	0.1375658196	0.0176355990	-0.0001926905	-1567.3371993486	0.0079847288
0.0674931419	0.1384174493	0.1375656124	0.0174610049	-0.0002433576	-1553.9612632912	0.0080913986
0.0683444033	0.1384321631	0.1375653627	0.0172847254	-0.0002934054	-1540.7460312435	0.0081970275
0.0691956473	0.1384467257	0.1375650710	0.0171073991	-0.0003426751	-1527.6882457967	0.0083016350
0.0700468743	0.1384611367	0.1375647379	0.0169297459	-0.0003912905	-1514.7827375184	0.0084052545
0.0708980844	0.1384753960	0.1375643642	0.0167517150	-0.0004390220	-1502.0264545239	0.0085079038
0.0717492778	0.1384895024	0.1375639507	0.0165725897	-0.0004857492	-1489.4176378170	0.0086095915
0.0726004543	0.1385034551	0.1375634984	0.0163922138	-0.0005313931	-1476.9540578560	0.0087103297
0.0734516137	0.1385172537	0.1375630082	0.0162114768	-0.0005759234	-1464.6331346687	0.0088101333
0.0743027559	0.1385308989	0.1375624809	0.0160317070	-0.0006194593	-1452.4520900725	0.0089090193
0.0751538809	0.1385443919	0.1375619176	0.0158531368	-0.0006619419	-1440.4083633951	0.0090070028
0.0760049889	0.1385577338	0.1375613190	0.0156758343	-0.0007033176	-1428.5001174684	0.0091040940
0.0768560798	0.1385709244	0.1375606862	0.0154985509	-0.0007434317	-1416.7253127892	0.0092003036
0.0777071533	0.1385839628	0.1375600206	0.0153199627	-0.0007821292	-1405.0803111810	0.0092956538
0.0785582088	0.1385968493	0.1375593231	0.0151417436	-0.0008195412	-1393.5617827239	0.0093901654
0.0794092460	0.1386095847	0.1375585949	0.0149645991	-0.0008557148	-1382.1667900440	0.0094838564
0.0802602646	0.1386221706	0.1375578368	0.0147891748	-0.0008907102	-1370.8923022392	0.0095767461
0.0811112646	0.1386346090	0.1375570500	0.0146162704	-0.0009246276	-1367.2493896409	0.0096688570
0.0819622459	0.1386469020	0.1375562353	0.0144456804	-0.0009573722	-1367.0882217281	0.0097602149
0.0828132082	0.1386590515	0.1375553937	0.0142773672	-0.0009889442	-1366.9417591428	0.0098508420
0.0836641515	0.1386710599	0.1375545263	0.0141118176	-0.0010194191	-1366.8095871433	0.0099407514
0.0845150757	0.1386829290	0.1375536338	0.0139484759	-0.0010487825	-1366.6913619222	0.0100299500
0.0853659804	0.1386946605	0.1375527174	0.0137870952	-0.0010770185	-1366.5867050889	0.0101184482
0.0862168653	0.1387062561	0.1375517779	0.0136277408	-0.0011041263	-1366.4952391953	0.0102062579
0.0870677303	0.1387177177	0.1375508163	0.0134705053	-0.0011301213	-1366.4166026767	0.0102933913
0.0879185751	0.1387290471	0.1375498336	0.0133154508	-0.0011550241	-1366.3504532664	0.0103798601
0.0887693997	0.1387402459	0.1375488306	0.0131622646	-0.0011788334	-1366.2964771125	0.0104656745
0.0896202038	0.1387513156	0.1375478083	0.0130108986	-0.0012015615	-1366.2543552730	0.0105508459
0.0904709869	0.1387622581	0.1375467676	0.0128616856	-0.0012232482	-1366.2237607937	0.0106353864
0.0913217490	0.1387730760	0.1375457093	0.0127154662	-0.0012439726	-1366.2043334324	0.0107193100
0.0921724899	0.1387837712	0.1375446342	0.0125716935	-0.0012637171	-1366.1957430001	0.0108026289
0.0930232094	0.1387943458	0.1375435431	0.0124301906	-0.0012824911	-1366.1976863838	0.0108853543
0.0938739074	0.1388048016	0.1375424369	0.0122908747	-0.0013003128	-1366.2098803069	0.0109674962
0.0947245838	0.1388151400	0.1375413166	0.0121531349	-0.0013170207	-1366.2319613253	0.0110490708
0.0955752383	0.1388253624	0.1375401829	0.0120170941	-0.0013327226	-1366.2636095483	0.0111300907
0.0964258707	0.1388354703	0.1375390367	0.0118827947	-0.0013474977	-1366.3045597992	0.0112105646
0.0972764806	0.1388454653	0.1375378787	0.0117503497	-0.0013613901	-1366.3545685293	0.0112904997
0.0981270677	0.1388553490	0.1375367096	0.0116198692	-0.0013744241	-1366.4133871229	0.0113699049
0.0989776319	0.1388651232	0.1375355302	0.0114913989	-0.0013866173	-1366.4807715506	0.0114487886
0.0998281730	0.1388747902	0.1375343412	0.0113657701	-0.0013979608	-1366.5563258075	0.0115271684
0.1006786909	0.1388843520	0.1375331433	0.0112422899	-0.0014083561	-1366.6396170309	0.0116050652
0.1015291853	0.1388938100	0.1375319375	0.0111206238	-0.0014178080	-1366.7302207223	0.0116825003
0.1023796558	0.1389031658	0.1375307244	0.0110007333	-0.0014264344	-1366.8278054903	0.0117594891
0.1032301023	0.1389124209	0.1375295046	0.0108826426	-0.0014342896	-1366.9320903842	0.0118360438
0.1040805244	0.1389215769	0.1375282788	0.0107663536	-0.0014414103	-1367.0428345556	0.0119121743
0.1049309221	0.1389306351	0.1375270475	0.0106518079	-0.0014478187	-1367.1598238029	0.0119878893
0.1057812949	0.1389395975	0.1375258115	0.0105393110	-0.0014535332	-1367.2828470633	0.0120631978
0.1066316428	0.1389484658	0.1375245712	0.0104290871	-0.0014585645	-1367.4117219778	0.0121381059
0.1074819654	0.1389572420	0.1375233273	0.0103210483	-0.0014629200	-1367.5462678033	0.0122126200
0.1083322624	0.1389659280	0.1375220802	0.0102151612	-0.0014666172	-1367.6863002269	0.0122867467
0.1091825337	0.1389745254	0.1375208306	0.0101113575	-0.0014696803	-1367.8316362149	0.0123604929
0.1100327791	0.1389830359	0.1375195789	0.0100095565	-0.0014721374	-1367.9820965300	0.0124338651
0.1108829985	0.1389914613	0.1375183257	0.0099096757	-0.0014740180	-1368.1375067835	0.0125068698
0.1117331917	0.1389998031	0.1375170713	0.0098116348	-0.0014753521	-1368.2976978098	0.0125795130
0.1125833587	0.1390080628	0.1375158163	0.0097153168	-0.0014761669	-1368.4625190970	0.0126517983
0.1134334993	0.1390162416	0.1375145611	0.0096205451	-0.0014764858	-1368.6318076203	0.0127237303
0.1142836135	0.1390243409	0.1375133061	0.0095272710	-0.0014763409	-1368.8053954489	0.0127953145
0.1151337010	0.1390323618	0.1375120515	0.0094354750	-0.0014757618	-1368.9831245532	0.0128665560
0.1159837617	0.1390403057	0.1375107979	0.0093450739	-0.0014747716	-1369.1648581575	0.0129374593
0.1168337955	0.1390481736	0.1375095455	0.0092560259	-0.0014733728	-1369.3504498749	0.0130080310
0.1176838021	0.1390559674	0.1375082947	0.0091690769	-0.0014715309	-1369.5396947583	0.0130782806
0.1185337811	0.1390636884	0.1375070458	0.0090837798	-0.0014692515	-1369.7324111568	0.0131482172
0.1193837324	0.1390713380	0.1375057993	0.0090000112	-0.0014665442	-1369.9284350298	0.0132178487
0.1202336558	0.1390789174	0.1375045555	0.0089176761	-0.0014634245	-1370.1276281530	0.0132871803
0.1210835511	0.1390864276	0.1375033148	0.0088366189	-0.0014599097	-1370.3298640639	0.0133562155
0.1219334183	0.1390938696	0.1375020773	0.0087567453	-0.0014560248	-1370.5350076644	0.0134249595
0.1227832571	0.1391012446	0.1375008435	0.0086780748	-0.0014518070	-1370.7429338803	0.0134934177
0.1236330674	0.1391085535	0.1374996136	0.0086006164	-0.0014472990	-1370.9535269410	0.0135615954
0.1244828490	0.1391157973	0.1374983878	0.0085243598	-0.0014425379	-1371.1666768787	0.0136294975
0.1253326020	0.1391229771	0.1374971662	0.0084492826	-0.0014375521	-1371.3822775554	0.0136971286
0.1261823261	0.1391300939	0.1374959491	0.0083753560	-0.0014323637	-1371.6002259176	0.0137644930
0.1270320214	0.1391371485	0.1374947366	0.0083025488	-0.0014269903	-1371.8204218227	0.0138315946
0.1278816877	0.1391441419	0.1374935288	0.0082307616	-0.0014214449	-1372.0427951151	0.0138984338
0.1287313250	0.1391510748	0.1374923260	0.0081598212	-0.0014157369	-1372.2672627564	0.0139650119
0.1295809332	0.1391579480	0.1374911281	0.0080898642	-0.0014098833	-1372.4937497135	0.0140313291
0.1304305123	0.1391647625	0.1374899354	0.0080209550	-0.0014039000	-1372.7221688536	0.0140973872
0.1312800622	0.1391715190	0.1374887479	0.0079530546	-0.0013977906	-1372.9524369091	0.0141631886
0.1321295826	0.1391782184	0.1374875658	0.0078861369	-0.0013915255	-1373.1844537551	0.0142287383
0.1329790735	0.1391848618	0.1374863893	0.0078204973	-0.0013849143	-1373.4180056343	0.0142940498
0.1338285346	0.1391914501	0.1374852187	0.0077558510	-0.0013780837	-1373.6529424111	0.0143591314
0.1346779658	0.1391979840	0.1374840540	0.0076920495	-0.0013710807	-1373.8891668297	0.0144239866
0.1355273669	0.1392044641	0.1374828956	0.0076289852	-0.0013638280	-1374.1265367618	0.0144886223
0.1363767377	0.1392108909	0.1374817436	0.0075666194	-0.0013563308	-1374.3648816261	0.0145530481
0.1372260779	0.1392172652	0.1374805981	0.0075050014	-0.0013486522	-1374.6040583616	0.0146172718
0.1380753872	0.1392235877	0.1374794593	0.0074441953	-0.0013408194	-1374.8439448008	0.0146812999
0.1389246656	0.1392298589	0.1374783274	0.0073842370	-0.0013328507	-1375.0844347359	0.0147451379
0.1397739129	0.1392360798	0.1374772023	0.0073251366	-0.0013247619	-1375.3254361243	0.0148087901
0.1406231288	0.1392422509	0.1374760843	0.0072668323	-0.0013165692	-1375.5668947112	0.0148722573
0.1414723134	0.1392483728	0.1374749733	0.0072091850	-0.0013082875	-1375.8087355179	0.0149355420
0.1423214664	0.1392544462	0.1374738694	0.0071522234	-0.0012999234	-1376.0508794425	0.0149986477
0.1431705876	0.1392604715	0.1374727728	0.0070959887	-0.0012914853	-1376.2932511740	0.0150615779
0.1440196770	0.1392664495	0.1374716835	0.0070405015	-0.0012829827	-1376.5357812210	0.0151243358
0.1448687344	0.1392723808	0.1374706014	0.0069857651	-0.0012744263	-1376.7784059212	0.0151869242
0.1457177598	0.1392782663	0.1374695267	0.0069320730	-0.0012658213	-1377.0210655396	0.0152493450
0.1465667529	0.1392841069	0.1374684593	0.0068794263	-0.0012571788	-1377.2637015793	0.0153115999
0.1474157136	0.1392899034	0.1374673994	0.0068276651	-0.0012485126	-1377.5062593007	0.0153736910
0.1482646420	0.1392956563	0.1374663469	0.0067767235	-0.0012398339	-1377.7487030418	0.0154356189
0.1491135379	0.1393013665	0.1374653017	0.0067266084	-0.0012311536	-1377.9910143313	0.0154973831
0.1499624012	0.1393070346	0.1374642640	0.0066773392	-0.0012224815	-1378.2331673367	0.0155589839
0.1508112318	0.1393126614	0.1374632337	0.0066288816	-0.0012138261	-1378.4751322700	0.0156204221
0.1516600297	0.1393182475	0.1374622107	0.0065811928	-0.0012051955	-1378.7168779213	0.0156816991
0.1525087948	0.1393237936	0.1374611951	0.0065342323	-0.0011965973	-1378.9583730200	0.0157428162
0.1533575269	0.1393293001	0.1374601868	0.0064879634	-0.0011880388	-1379.1995869454	0.0158037748
0.1542062261	0.1393347677	0.1374591857	0.0064423533	-0.0011795268	-1379.4404901008	0.0158645765
0.1550548922	0.1393401970	0.1374581919	0.0063973727	-0.0011710676	-1379.6810541098	0.0159252226
0.1559035252	0.1393455883	0.1374572052	0.0063529953	-0.0011626669	-1379.9212519124	0.0159857149
0.1567521250	0.1393509423	0.1374562256	0.0063091972	-0.0011543303	-1380.1610578034	0.0160460545
0.1576006916	0.1393562594	0.1374552531	0.0062659565	-0.0011460625	-1380.4004474349	0.0161062431
0.1584492249	0.1393615400	0.1374542876	0.0062232533	-0.0011378680	-1380.6393977963	0.0161662820
0.1592977248	0.1393667847	0.1374533290	0.0061810692	-0.0011297508	-1380.8778871795	0.0162261726
0.1601461913	0.1393719937	0.1374523773	0.0061393872	-0.0011217145	-1381.1158951354	0.0162859162
0.1609946244	0.1393771676	0.1374514323	0.0060981913	-0.0011137624	-1381.3534024238	0.0163455140
0.1618430239	0.1393823068	0.1374504941	0.0060574669	-0.0011058972	-1381.5903909611	0.0164049673
0.1626913899	0.1393874116	0.1374495625	0.0060172000	-0.0010981216	-1381.8268437654	0.0164642774
0.1635397223	0.1393924824	0.1374486374	0.0059773778	-0.0010904378	-1382.0627449022	0.0165234453
0.1643880210	0.1393975195	0.1374477188	0.0059379524	-0.0010828272	-1382.2980853882	0.0165824731
0.1652362860	0.1394025234	0.1374468067	0.0058988818	-0.0010752795	-1382.5328547103	0.0166413630
0.1660845172	0.1394074941	0.1374459010	0.0058601744	-0.0010677932	-1382.7670390309	0.0167001174
0.1669327145	0.1394124322	0.1374450016	0.0058218493	-0.0010603700	-1383.0006235483	0.0167587380
0.1677808778	0.1394173379	0.1374441085	0.0057839159	-0.0010530132	-1383.2335934728	0.0168172267
0.1686290071	0.1394222116	0.1374432215	0.0057463760	-0.0010457267	-1383.4659344564	0.0168755850
0.1694771024	0.1394270538	0.1374423408	0.0057094767	-0.0010384878	-1383.6976156195	0.0169338149
0.1703251635	0.1394318650	0.1374414662	0.0056732567	-0.0010312947	-1383.9286098375	0.0169919188
0.1711731904	0.1394366458	0.1374405977	0.0056375455	-0.0010241555	-1384.1589050539	0.0170498991
0.1720211831	0.1394413965	0.1374397352	0.0056022928	-0.0010170595	-1384.3884911619	0.0171077583
0.1728691414	0.1394461175	0.1374388788	0.0055674898	-0.0010099983	-1384.6173568848	0.0171654986
0.1737170652	0.1394508092	0.1374380284	0.0055331316	-0.0010029706	-1384.8454897730	0.0172231220
0.1745649545	0.1394554719	0.1374371839	0.0054992097	-0.0009959791	-1385.0728766556	0.0172806302
0.1754128092	0.1394601061	0.1374363453	0.0054657129	-0.0009890285	-1385.2995040448	0.0173380248
0.1762606292	0.1394647119	0.1374355127	0.0054326287	-0.0009821242	-1385.5253584459	0.0173953073
0.1771084145	0.1394692899	0.1374346858	0.0053999440	-0.0009752716	-1385.7504265905	0.0174524789
0.1779561651	0.1394738404	0.1374338648	0.0053676457	-0.0009684758	-1385.9746956106	0.0175095408
0.1788038809	0.1394783635	0.1374330495	0.0053357214	-0.0009617415	-1386.1981531666	0.0175664942
0.1796515618	0.1394828598	0.1374322399	0.0053041592	-0.0009550730	-1386.4207875368	0.0176233400
0.1804992079	0.1394873294	0.1374314360	0.0052729477	-0.0009484741	-1386.6425876772	0.0176800794
0.1813468190	0.1394917726	0.1374306376	0.0052420762	-0.0009419481	-1386.8635432566	0.0177367131
0.1821943952	0.1394961898	0.1374298447	0.0052115347	-0.0009354980	-1387.0836446722	0.0177932421
0.1830419365	0.1395005812	0.1374290572	0.0051813134	-0.0009291264	-1387.3028830508	0.0178496673
0.1838894427	0.1395049470	0.1374282751	0.0051514035	-0.0009228356	-1387.5212502394	0.0179059894
0.1847369139	0.1395092876	0.1374274983	0.0051217964	-0.0009166274	-1387.7387387871	0.0179622092
0.1855843501	0.1395136031	0.1374267267	0.0050924840	-0.0009105037	-1387.9553419215	0.0180183276
0.1864317512	0.1395178939	0.1374259602	0.0050634587	-0.0009044658	-1388.1710535219	0.0180743451
0.1872791172	0.1395221602	0.1374251988	0.0050347134	-0.0008985147	-1388.3858680896	0.0181302626
0.1881264481	0.1395264021	0.1374244425	0.0050062411	-0.0008926516	-1388.5997807168	0.0181860806
0.1889737439	0.1395306200	0.1374236910	0.0049780354	-0.0008868771	-1388.8127870558	0.0182417999
0.1898210044	0.1395348140	0.1374229444	0.0049500903	-0.0008811917	-1389.0248832873	0.0182974211
0.1906682299	0.1395389844	0.1374222026	0.0049223998	-0.0008755958	-1389.2360660900	0.0183529448
0.1915154201	0.1395431313	0.1374214655	0.0048949584	-0.0008700896	-1389.4463326107	0.0184083716
0.1923625751	0.1395472551	0.1374207330	0.0048677610	-0.0008646731	-1389.6556804355	0.0184637020
0.1932096949	0.1395513558	0.1374200050	0.0048408025	-0.0008593463	-1389.8641075622	0.0185189368
0.1940567794	0.1395554338	0.1374192815	0.0048140782	-0.0008541088	-1390.0716123735	0.0185740764
0.1949038287	0.1395594891	0.1374185624	0.0047875835	-0.0008489605	-1390.2781936125	0.0186291213
0.1957508428	0.1395635220	0.1374178476	0.0047613142	-0.0008439007	-1390.4838503583	0.0186840722
0.1965978215	0.1395675327	0.1374171370	0.0047352891	-0.0008389286	-1390.6885849900	0.0187389291
0.1974447650	0.1395715214	0.1374164306	0.0047095846	-0.0008340423	-1390.8924092226	0.0187936910
0.1982916731	0.1395754885	0.1374157283	0.0046841915	-0.0008292412	-1391.0953290562	0.0188483577
0.1991385460	0.1395794342	0.1374150301	0.0046590898	-0.0008245250	-1391.2973477932	0.0189029290
0.1999853835	0.1395833586	0.1374143358	0.0046342613	-0.0008198927	-1391.4984673823	0.0189574053
0.2008321857	0.1395872621	0.1374136453	0.0046096904	-0.0008153435	-1391.6986890738	0.0190117870
0.2016789525	0.1395911448	0.1374129587	0.0045853643	-0.0008108764	-1391.8980137632	0.0190660743
0.2025256840	0.1395950070	0.1374122758	0.0045612724	-0.0008064904	-1392.0964421837	0.0191202678
0.2033723802	0.1395988488	0.1374115966	0.0045374055	-0.0008021843	-1392.2939750210	0.0191743679
0.2042190409	0.1396026704	0.1374109210	0.0045137557	-0.0007979571	-1392.4906129838	0.0192283751
0.2050656663	0.1396064721	0.1374102490	0.0044903741	-0.0007937881	-1392.6863478309	0.0192822907
0.2059122562	0.1396102541	0.1374095805	0.0044673810	-0.0007896328	-1392.8811502180	0.0193361174
0.2067588108	0.1396140168	0.1374089155	0.0044446630	-0.0007855272	-1393.0750039152	0.0193898569
0.2076053299	0.1396177603	0.1374082539	0.0044221791	-0.0007814826	-1393.2679000118	0.0194435104
0.2084518136	0.1396214847	0.1374075958	0.0043999105	-0.0007775029	-1393.4598336698	0.0194970788
0.2092982619	0.1396251903	0.1374069410	0.0043778472	-0.0007735893	-1393.6508024056	0.0195505629
0.2101446746	0.1396288773	0.1374062895	0.0043559823	-0.0007697420	-1393.8408051857	0.0196039634
0.2109910519	0.1396325458	0.1374056412	0.0043343107	-0.0007659607	-1394.0298419354	0.0196572809
0.2118373937	0.1396361959	0.1374049961	0.0043128277	-0.0007622448	-1394.2179132602	0.0197105159
0.2126837001	0.1396398278	0.1374043541	0.0042915291	-0.0007585937	-1394.4050202755	0.0197636690
0.2135299709	0.1396434418	0.1374037151	0.0042704108	-0.0007550066	-1394.5911644973	0.0198167406
0.2143762062	0.1396470378	0.1374030792	0.0042494692	-0.0007514827	-1394.7763477668	0.0198697314
0.2152224060	0.1396506161	0.1374024462	0.0042287005	-0.0007480212	-1394.9605721954	0.0199226416
0.2160685703	0.1396541769	0.1374018162	0.0042081282	-0.0007445889	-1395.1438321179	0.0199754729
0.2169146990	0.1396577203	0.1374011891	0.0041877759	-0.0007411514	-1395.3261119179	0.0200282279
0.2177607923	0.1396612465	0.1374005649	0.0041676103	-0.0007377411	-1395.5074021225	0.0200809082
0.2186068499	0.1396647556	0.1373999436	0.0041476190	-0.0007343692	-1395.6876977466	0.0201335152
0.2194528720	0.1396682478	0.1373993251	0.0041277967	-0.0007310408	-1395.8669965220	0.0201860496
0.2202988585	0.1396717232	0.1373987094	0.0041081404	-0.0007277580	-1396.0452978429	0.0202385123
0.2211448095	0.1396751820	0.1373980965	0.0040886482	-0.0007245222	-1396.2226021739	0.0202909039
0.2219907248	0.1396786243	0.1373974863	0.0040693178	-0.0007213340	-1396.3989107141	0.0203432250
0.2228366045	0.1396820503	0.1373968788	0.0040501471	-0.0007181936	-1396.5742251972	0.0203954760
0.2236824486	0.1396854600	0.1373962739	0.0040311335	-0.0007151010	-1396.7485477667	0.0204476573
0.2245282571	0.1396888536	0.1373956717	0.0040122745	-0.0007120563	-1396.9218808934	0.0204997695
0.2253740299	0.1396922313	0.1373950720	0.0039935675	-0.0007090591	-1397.0942273171	0.0205518130
0.2262197672	0.1396955931	0.1373944748	0.0039750098	-0.0007061093	-1397.2655900038	0.0206037880
0.2270654689	0.1396989392	0.1373938801	0.0039565986	-0.0007032063	-1397.4359721125	0.0206556951
0.2279111349	0.1397022697	0.1373932878	0.0039383315	-0.0007003497	-1397.6053769695	0.0207075344
0.2287567653	0.1397055847	0.1373926980	0.0039202059	-0.0006975391	-1397.7738080464	0.0207593064
