# step	 time	 x_p_n	 v_p_n	 N0	 N1	 mass_n0	 mass_n1	 mv_n0	 mv_n1	 f_total0	 f_total1	 mv_n0_after	 mv_n1_after	 a_grid	 v_pic	 x_p_np1	 v_p_np1
577	5.7700000000	0.4974565073	0.0027674143	0.5025434927	0.4974565073	0.5025434927	0.4974565073	0.0000000000	0.0013766683	-0.1990842785	0.1990842785	0.0000000000	0.0033675110	0.0000000000	0.0033675110	0.4974901825	0.0047582571
578	5.7800000000	0.4974901825	0.0047582571	0.5025098175	0.4974901825	0.5025098175	0.4974901825	0.0000000000	0.0023671862	-0.1964118035	0.1964118035	0.0000000000	0.0043313042	0.0000000000	0.0043313042	0.4975334955	0.0067223751
579	5.7900000000	0.4975334955	0.0067223751	0.5024665045	0.4975334955	0.5024665045	0.4975334955	0.0000000000	0.0033446068	-0.1929746897	0.1929746897	0.0000000000	0.0052743537	0.0000000000	0.0052743537	0.4975862390	0.0086521220
580	5.8000000000	0.4975862390	0.0086521220	0.5024137610	0.4975862390	0.5024137610	0.4975862390	0.0000000000	0.0043051769	-0.1887895818	0.1887895818	0.0000000000	0.0061930727	0.0000000000	0.0061930727	0.4976481698	0.0105400178
581	5.8100000000	0.4976481698	0.0105400178	0.5023518302	0.4976481698	0.5023518302	0.4976481698	0.0000000000	0.0052452206	-0.1838760072	0.1838760072	0.0000000000	0.0070839807	0.0000000000	0.0070839807	0.4977190096	0.0123787779
582	5.8200000000	0.4977190096	0.0123787779	0.5022809904	0.4977190096	0.5022809904	0.4977190096	0.0000000000	0.0061611531	-0.1782562870	0.1782562870	0.0000000000	0.0079437160	0.0000000000	0.0079437160	0.4977984467	0.0141613408
583	5.8300000000	0.4977984467	0.0141613408	0.5022015533	0.4977984467	0.5022015533	0.4977984467	0.0000000000	0.0070494934	-0.1719554359	0.1719554359	0.0000000000	0.0087690478	0.0000000000	0.0087690478	0.4978861372	0.0158808951
584	5.8400000000	0.4978861372	0.0158808951	0.5021138628	0.4978861372	0.5021138628	0.4978861372	0.0000000000	0.0079068775	-0.1650010524	0.1650010524	0.0000000000	0.0095568881	0.0000000000	0.0095568881	0.4979817061	0.0175309057
585	5.8500000000	0.4979817061	0.0175309057	0.5020182939	0.4979817061	0.5020182939	0.4979817061	0.0000000000	0.0087300703	-0.1574231990	0.1574231990	0.0000000000	0.0103043023	0.0000000000	0.0103043023	0.4980847491	0.0191051377
586	5.8600000000	0.4980847491	0.0191051377	0.5019152509	0.4980847491	0.5019152509	0.4980847491	0.0000000000	0.0095159777	-0.1492542734	0.1492542734	0.0000000000	0.0110085204	-0.0000000000	0.0110085204	0.4981948343	0.0205976804
587	5.8700000000	0.4981948343	0.0205976804	0.5018051657	0.4981948343	0.5018051657	0.4981948343	0.0000000000	0.0102616580	-0.1405288714	0.1405288714	0.0000000000	0.0116669467	0.0000000000	0.0116669467	0.4983115038	0.0220029691
588	5.8800000000	0.4983115038	0.0220029691	0.5016884962	0.4983115038	0.5016884962	0.4983115038	0.0000000000	0.0109643326	-0.1312836412	0.1312836412	0.0000000000	0.0122771690	0.0000000000	0.0122771690	0.4984342755	0.0233158055
589	5.8900000000	0.4984342755	0.0233158055	0.5015657245	0.4984342755	0.5015657245	0.4984342755	0.0000000000	0.0116213966	-0.1215571307	0.1215571307	0.0000000000	0.0128369679	0.0000000000	0.0128369679	0.4985626451	0.0245313768
590	5.9000000000	0.4985626451	0.0245313768	0.5014373549	0.4985626451	0.5014373549	0.4985626451	0.0000000000	0.0122304281	-0.1113896281	0.1113896281	0.0000000000	0.0133443244	0.0000000000	0.0133443244	0.4986960884	0.0256452731
591	5.9100000000	0.4986960884	0.0256452731	0.5013039116	0.4986960884	0.5013039116	0.4986960884	0.0000000000	0.0127891974	-0.1008229958	0.1008229958	0.0000000000	0.0137974273	0.0000000000	0.0137974273	0.4988340627	0.0266535031
592	5.9200000000	0.4988340627	0.0266535031	0.5011659373	0.4988340627	0.5011659373	0.4988340627	0.0000000000	0.0132956752	-0.0899004999	0.0899004999	0.0000000000	0.0141946802	-0.0000000000	0.0141946802	0.4989760095	0.0275525081
593	5.9300000000	0.4989760095	0.0275525081	0.5010239905	0.4989760095	0.5010239905	0.4989760095	0.0000000000	0.0137480405	-0.0786666337	0.0786666337	0.0000000000	0.0145347069	0.0000000000	0.0145347069	0.4991213565	0.0283391744
594	5.9400000000	0.4991213565	0.0283391744	0.5008786435	0.4991213565	0.5008786435	0.4991213565	0.0000000000	0.0141446872	-0.0671669380	0.0671669380	0.0000000000	0.0148163565	0.0000000000	0.0148163565	0.4992695201	0.0290108438
595	5.9500000000	0.4992695201	0.0290108438	0.5007304799	0.4992695201	0.5007304799	0.4992695201	0.0000000000	0.0144842301	-0.0554478179	0.0554478179	0.0000000000	0.0150387082	0.0000000000	0.0150387082	0.4994199072	0.0295653220
596	5.9600000000	0.4994199072	0.0295653220	0.5005800928	0.4994199072	0.5005800928	0.4994199072	0.0000000000	0.0147655103	-0.0435563569	0.0435563569	0.0000000000	0.0152010739	-0.0000000000	0.0152010739	0.4995719179	0.0300008855
597	5.9700000000	0.4995719179	0.0300008855	0.5004280821	0.4995719179	0.5004280821	0.4995719179	0.0000000000	0.0149875999	-0.0315401290	0.0315401290	0.0000000000	0.0153030012	0.0000000000	0.0153030012	0.4997249479	0.0303162868
598	5.9800000000	0.4997249479	0.0303162868	0.5002750521	0.4997249479	0.5002750521	0.4997249479	0.0000000000	0.0151498049	-0.0194470098	0.0194470098	0.0000000000	0.0153442749	0.0000000000	0.0153442749	0.4998783907	0.0305107569
599	5.9900000000	0.4998783907	0.0305107569	0.5001216093	0.4998783907	0.5001216093	0.4998783907	0.0000000000	0.0152516681	-0.0073249876	0.0073249876	0.0000000000	0.0153249179	-0.0000000000	0.0153249179	0.5000316399	0.0305840068
600	6.0000000000	0.5000316399	0.0305840068	0.4999683601	0.5000316399	0.4999683601	0.5000316399	0.0000000000	0.0152929711	0.0047780263	-0.0047780263	0.0000000000	0.0152451908	0.0000000000	0.0152451908	0.5001840918	0.0305362265
601	6.0100000000	0.5001840918	0.0305362265	0.4998159082	0.5001840918	0.4998159082	0.5001840918	0.0000000000	0.0152737347	0.0168143849	-0.0168143849	0.0000000000	0.0151055909	0.0000000000	0.0151055909	0.5003351477	0.0303680827
602	6.0200000000	0.5003351477	0.0303680827	0.4996648523	0.5003351477	0.4996648523	0.5003351477	0.0000000000	0.0151942191	0.0287368917	-0.0287368917	0.0000000000	0.0149068502	0.0000000000	0.0149068502	0.5004842162	0.0300807138
603	6.0300000000	0.5004842162	0.0300807138	0.4995157838	0.5004842162	0.4995157838	0.5004842162	0.0000000000	0.0150549224	0.0404989848	-0.0404989848	0.0000000000	0.0146499326	0.0000000000	0.0146499326	0.5006307155	0.0296757239
604	6.0400000000	0.5006307155	0.0296757239	0.4993692845	0.5006307155	0.4993692845	0.5006307155	0.0000000000	0.0148565789	0.0520549168	-0.0520549168	0.0000000000	0.0143360297	0.0000000000	0.0143360297	0.5007740758	0.0291551747
605	6.0500000000	0.5007740758	0.0291551747	0.4992259242	0.5007740758	0.4992259242	0.5007740758	0.0000000000	0.0146001557	0.0633599316	-0.0633599316	0.0000000000	0.0139665564	0.0000000000	0.0139665564	0.5009137414	0.0285215754
606	6.0600000000	0.5009137414	0.0285215754	0.4990862586	0.5009137414	0.4990862586	0.5009137414	0.0000000000	0.0142868491	0.0743704366	-0.0743704366	0.0000000000	0.0135431447	0.0000000000	0.0135431447	0.5010491728	0.0277778711
607	6.0700000000	0.5010491728	0.0277778711	0.4989508272	0.5010491728	0.4989508272	0.5010491728	0.0000000000	0.0139180793	0.0850441690	-0.0850441690	0.0000000000	0.0130676376	0.0000000000	0.0130676376	0.5011798492	0.0269274294
608	6.0800000000	0.5011798492	0.0269274294	0.4988201508	0.5011798492	0.4988201508	0.5011798492	0.0000000000	0.0134954850	0.0953403571	-0.0953403571	0.0000000000	0.0125420814	0.0000000000	0.0125420814	0.5013052700	0.0259740258
609	6.0900000000	0.5013052700	0.0259740258	0.4986947300	0.5013052700	0.4986947300	0.5013052700	0.0000000000	0.0130209160	0.1052198750	-0.1052198750	0.0000000000	0.0119687173	0.0000000000	0.0119687173	0.5014249572	0.0249218271
610	6.1000000000	0.5014249572	0.0249218271	0.4985750428	0.5014249572	0.4985750428	0.5014249572	0.0000000000	0.0124964261	0.1146453897	-0.1146453897	0.0000000000	0.0113499722	0.0000000000	0.0113499722	0.5015384569	0.0237753732
611	6.1100000000	0.5015384569	0.0237753732	0.4984615431	0.5015384569	0.4984615431	0.5015384569	0.0000000000	0.0119242640	0.1235815014	-0.1235815014	0.0000000000	0.0106884490	0.0000000000	0.0106884490	0.5016453414	0.0225395581
612	6.1200000000	0.5016453414	0.0225395581	0.4983546586	0.5016453414	0.4983546586	0.5016453414	0.0000000000	0.0113068643	0.1319948752	-0.1319948752	0.0000000000	0.0099869156	0.0000000000	0.0099869156	0.5017452105	0.0212196094
613	6.1300000000	0.5017452105	0.0212196094	0.4982547895	0.5017452105	0.4982547895	0.5017452105	0.0000000000	0.0106468374	0.1398543646	-0.1398543646	0.0000000000	0.0092482937	0.0000000000	0.0092482937	0.5018376935	0.0198210657
614	6.1400000000	0.5018376935	0.0198210657	0.4981623065	0.5018376935	0.4981623065	0.5018376935	0.0000000000	0.0099469579	0.1471311256	-0.1471311256	0.0000000000	0.0084756467	0.0000000000	0.0084756467	0.5019224499	0.0183497545
615	6.1500000000	0.5019224499	0.0183497545	0.4980775501	0.5019224499	0.4980775501	0.5019224499	0.0000000000	0.0092101537	0.1537987220	-0.1537987220	0.0000000000	0.0076721665	0.0000000000	0.0076721665	0.5019991716	0.0168117673
616	6.1600000000	0.5019991716	0.0168117673	0.4980008284	0.5019991716	0.4980008284	0.5019991716	0.0000000000	0.0084394932	0.1598332198	-0.1598332198	0.0000000000	0.0068411610	0.0000000000	0.0068411610	0.5020675832	0.0152134351
617	6.1700000000	0.5020675832	0.0152134351	0.4979324168	0.5020675832	0.4979324168	0.5020675832	0.0000000000	0.0076381726	0.1652132728	-0.1652132728	0.0000000000	0.0059860399	0.0000000000	0.0059860399	0.5021274436	0.0135613023
618	6.1800000000	0.5021274436	0.0135613023	0.4978725564	0.5021274436	0.4978725564	0.5021274436	0.0000000000	0.0068095021	0.1699201965	-0.1699201965	0.0000000000	0.0051103001	0.0000000000	0.0051103001	0.5021785466	0.0118621004
619	6.1900000000	0.5021785466	0.0118621004	0.4978214534	0.5021785466	0.4978214534	0.5021785466	0.0000000000	0.0059568923	0.1739380323	-0.1739380323	0.0000000000	0.0042175120	0.0000000000	0.0042175120	0.5022207217	0.0101227201
620	6.2000000000	0.5022207217	0.0101227201	0.4977792783	0.5022207217	0.4977792783	0.5022207217	0.0000000000	0.0050838398	0.1772536001	-0.1772536001	0.0000000000	0.0033113038	0.0000000000	0.0033113038	0.5022538348	0.0083501841
621	6.2100000000	0.5022538348	0.0083501841	0.4977461652	0.5022538348	0.4977461652	0.5022538348	0.0000000000	0.0041939120	0.1798565399	-0.1798565399	0.0000000000	0.0023953466	0.0000000000	0.0023953466	0.5022777882	0.0065516187
622	6.2200000000	0.5022777882	0.0065516187	0.4977222118	0.5022777882	0.4977222118	0.5022777882	0.0000000000	0.0032907325	0.1817393427	-0.1817393427	0.0000000000	0.0014733391	0.0000000000	0.0014733391	0.5022925216	0.0047342252
623	6.2300000000	0.5022925216	0.0047342252	0.4977074784	0.5022925216	0.4977074784	0.5022925216	0.0000000000	0.0023779659	0.1828973692	-0.1828973692	0.0000000000	0.0005489922	0.0000000000	0.0005489922	0.5022980116	0.0029052515
624	6.2400000000	0.5022980116	0.0029052515	0.4977019884	0.5022980116	0.4977019884	0.5022980116	0.0000000000	0.0014593021	0.1833288577	-0.1833288577	0.0000000000	-0.0003739865	0.0000000000	-0.0003739865	0.5022942717	0.0010719630
625	6.2500000000	0.5022942717	0.0010719630	0.4977057283	0.5022942717	0.4977057283	0.5022942717	0.0000000000	0.0005384409	0.1830349207	-0.1830349207	0.0000000000	-0.0012919084	0.0000000000	-0.0012919084	0.5022813526	-0.0007583862
626	6.2600000000	0.5022813526	-0.0007583862	0.4977186474	0.5022813526	0.4977186474	0.5022813526	0.0000000000	-0.0003809233	0.1820195299	-0.1820195299	0.0000000000	-0.0022011186	0.0000000000	-0.0022011186	0.5022593414	-0.0025785815
627	6.2700000000	0.5022593414	-0.0025785815	0.4977406586	0.5022593414	0.4977406586	0.5022593414	0.0000000000	-0.0012951167	0.1802894900	-0.1802894900	0.0000000000	-0.0030980116	0.0000000000	-0.0030980116	0.5022283613	-0.0043814764
628	6.2800000000	0.5022283613	-0.0043814764	0.4977716387	0.5022283613	0.4977716387	0.5022283613	0.0000000000	-0.0022005017	0.1778544015	-0.1778544015	0.0000000000	-0.0039790458	0.0000000000	-0.0039790458	0.5021885709	-0.0061600205
629	6.2900000000	0.5021885709	-0.0061600205	0.4978114291	0.5021885709	0.4978114291	0.5021885709	0.0000000000	-0.0030934919	0.1747266126	-0.1747266126	0.0000000000	-0.0048407580	0.0000000000	-0.0048407580	0.5021401633	-0.0079072866
630	6.3000000000	0.5021401633	-0.0079072866	0.4978598367	0.5021401633	0.4978598367	0.5021401633	0.0000000000	-0.0039705662	0.1709211603	-0.1709211603	0.0000000000	-0.0056797778	0.0000000000	-0.0056797778	0.5020833655	-0.0096164982
631	6.3100000000	0.5020833655	-0.0096164982	0.4979166345	0.5020833655	0.4979166345	0.5020833655	0.0000000000	-0.0048282838	0.1664557011	-0.1664557011	0.0000000000	-0.0064928408	0.0000000000	-0.0064928408	0.5020184371	-0.0112810552
632	6.3200000000	0.5020184371	-0.0112810552	0.4979815629	0.5020184371	0.4979815629	0.5020184371	0.0000000000	-0.0056632977	0.1613504318	-0.1613504318	0.0000000000	-0.0072768020	0.0000000000	-0.0072768020	0.5019456691	-0.0128945595
633	6.3300000000	0.5019456691	-0.0128945595	0.4980543309	0.5019456691	0.4980543309	0.5019456691	0.0000000000	-0.0064723683	0.1556280000	-0.1556280000	0.0000000000	-0.0080286483	0.0000000000	-0.0080286483	0.5018653826	-0.0144508395
634	6.3400000000	0.5018653826	-0.0144508395	0.4981346174	0.5018653826	0.4981346174	0.5018653826	0.0000000000	-0.0072523761	0.1493134056	-0.1493134056	0.0000000000	-0.0087455102	0.0000000000	-0.0087455102	0.5017779275	-0.0159439736
635	6.3500000000	0.5017779275	-0.0159439736	0.4982220725	0.5017779275	0.4982220725	0.5017779275	0.0000000000	-0.0080003340	0.1424338934	-0.1424338934	0.0000000000	-0.0094246730	0.0000000000	-0.0094246730	0.5016836808	-0.0173683125
636	6.3600000000	0.5016836808	-0.0173683125	0.4983163192	0.5016836808	0.4983163192	0.5016836808	0.0000000000	-0.0087133989	0.1350188368	-0.1350188368	0.0000000000	-0.0100635873	0.0000000000	-0.0100635873	0.5015830449	-0.0187185009
637	6.3700000000	0.5015830449	-0.0187185009	0.4984169551	0.5015830449	0.4984169551	0.5015830449	0.0000000000	-0.0093888827	0.1270996136	-0.1270996136	0.0000000000	-0.0106598788	0.0000000000	-0.0106598788	0.5014764461	-0.0199894970
638	6.3800000000	0.5014764461	-0.0199894970	0.4985235539	0.5014764461	0.4985235539	0.5014764461	0.0000000000	-0.0100242619	0.1187094746	-0.1187094746	0.0000000000	-0.0112113567	0.0000000000	-0.0112113567	0.5013643325	-0.0211765918
639	6.3900000000	0.5013643325	-0.0211765918	0.4986356675	0.5013643325	0.4986356675	0.5013643325	0.0000000000	-0.0106171878	0.1098834046	-0.1098834046	0.0000000000	-0.0117160218	0.0000000000	-0.0117160218	0.5012471723	-0.0222754258
640	6.4000000000	0.5012471723	-0.0222754258	0.4987528277	0.5012471723	0.4987528277	0.5012471723	0.0000000000	-0.0111654942	0.1006579777	-0.1006579777	0.0000000000	-0.0121720740	0.0000000000	-0.0121720740	0.5011254516	-0.0232820056
641	6.4100000000	0.5011254516	-0.0232820056	0.4988745484	0.5011254516	0.4988745484	0.5011254516	0.0000000000	-0.0116672056	0.0910712060	-0.0910712060	0.0000000000	-0.0125779176	0.0000000000	-0.0125779176	0.5009996724	-0.0241927176
642	6.4200000000	0.5009996724	-0.0241927176	0.4990003276	0.5009996724	0.4990003276	0.5009996724	0.0000000000	-0.0121205436	0.0811623841	-0.0811623841	0.0000000000	-0.0129321675	0.0000000000	-0.0129321675	0.5008703507	-0.0250043415
643	6.4300000000	0.5008703507	-0.0250043415	0.4991296493	0.5008703507	0.4991296493	0.5008703507	0.0000000000	-0.0125239333	0.0709719282	-0.0709719282	0.0000000000	-0.0132336526	0.0000000000	-0.0132336526	0.5007380142	-0.0257140608
644	6.4400000000	0.5007380142	-0.0257140608	0.4992619858	0.5007380142	0.4992619858	0.5007380142	0.0000000000	-0.0128760077	0.0605412117	-0.0605412117	0.0000000000	-0.0134814198	0.0000000000	-0.0134814198	0.5006032000	-0.0263194729
645	6.4500000000	0.5006032000	-0.0263194729	0.4993968000	0.5006032000	0.4993968000	0.5006032000	0.0000000000	-0.0131756123	0.0499123977	-0.0499123977	0.0000000000	-0.0136747363	0.0000000000	-0.0136747363	0.5004664526	-0.0268185969
646	6.4600000000	0.5004664526	-0.0268185969	0.4995335474	0.5004664526	0.4995335474	0.5004664526	0.0000000000	-0.0134218080	0.0391282686	-0.0391282686	0.0000000000	-0.0138130907	0.0000000000	-0.0138130907	0.5003283217	-0.0272098795
647	6.4700000000	0.5003283217	-0.0272098795	0.4996716783	0.5003283217	0.4996716783	0.5003283217	0.0000000000	-0.0136138734	0.0282320545	-0.0282320545	0.0000000000	-0.0138961939	0.0000000000	-0.0138961939	0.5001893598	-0.0274922001
648	6.4800000000	0.5001893598	-0.0274922001	0.4998106402	0.5001893598	0.4998106402	0.5001893598	0.0000000000	-0.0137513060	0.0172672595	-0.0172672595	0.0000000000	-0.0139239786	0.0000000000	-0.0139239786	0.5000501200	-0.0276648727
649	6.4900000000	0.5000501200	-0.0276648727	0.4999498800	0.5000501200	0.4999498800	0.5000501200	0.0000000000	-0.0138338229	0.0062774888	-0.0062774888	0.0000000000	-0.0138965978	0.0000000000	-0.0138965978	0.4999111540	-0.0277276476
650	6.5000000000	0.4999111540	-0.0277276476	0.5000888460	0.4999111540	0.5000888460	0.4999111540	0.0000000000	-0.0138613603	-0.0046937253	0.0046937253	0.0000000000	-0.0138144230	0.0000000000	-0.0138144230	0.4997730098	-0.0276807103
651	6.5100000000	0.4997730098	-0.0276807103	0.5002269902	0.4997730098	0.5002269902	0.4997730098	0.0000000000	-0.0138340719	-0.0156030951	0.0156030951	0.0000000000	-0.0136780410	0.0000000000	-0.0136780410	0.4996362294	-0.0275246794
652	6.5200000000	0.4996362294	-0.0275246794	0.5003637706	0.4996362294	0.5003637706	0.4996362294	0.0000000000	-0.0137523270	-0.0264077484	0.0264077484	0.0000000000	-0.0134882495	-0.0000000000	-0.0134882495	0.4995013469	-0.0272606019
653	6.5300000000	0.4995013469	-0.0272606019	0.5004986531	0.4995013469	0.5004986531	0.4995013469	0.0000000000	-0.0136167074	-0.0370653973	0.0370653973	0.0000000000	-0.0132460534	0.0000000000	-0.0132460534	0.4993688864	-0.0268899479
654	6.5400000000	0.4993688864	-0.0268899479	0.5006311136	0.4993688864	0.5006311136	0.4993688864	0.0000000000	-0.0134280033	-0.0475345027	0.0475345027	0.0000000000	-0.0129526583	0.0000000000	-0.0129526583	0.4992393598	-0.0264146029
655	6.5500000000	0.4992393598	-0.0264146029	0.5007606402	0.4992393598	0.5007606402	0.4992393598	0.0000000000	-0.0131872094	-0.0577744369	0.0577744369	0.0000000000	-0.0126094651	0.0000000000	-0.0126094651	0.4991132651	-0.0258368585
656	6.5600000000	0.4991132651	-0.0258368585	0.5008867349	0.4991132651	0.5008867349	0.4991132651	0.0000000000	-0.0128955188	-0.0677456405	0.0677456405	0.0000000000	-0.0122180624	0.0000000000	-0.0122180624	0.4989910845	-0.0251594021
657	6.5700000000	0.4989910845	-0.0251594021	0.5010089155	0.4989910845	0.5010089155	0.4989910845	0.0000000000	-0.0125543173	-0.0774097749	0.0774097749	0.0000000000	-0.0117802196	0.0000000000	-0.0117802196	0.4988732823	-0.0243853044
658	6.5800000000	0.4988732823	-0.0243853044	0.5011267177	0.4988732823	0.5011267177	0.4988732823	0.0000000000	-0.0121651768	-0.0867298699	0.0867298699	0.0000000000	-0.0112978781	-0.0000000000	-0.0112978781	0.4987603035	-0.0235180057
659	6.5900000000	0.4987603035	-0.0235180057	0.5012396965	0.4987603035	0.5012396965	0.4987603035	0.0000000000	-0.0117298476	-0.0956704639	0.0956704639	0.0000000000	-0.0107731430	0.0000000000	-0.0107731430	0.4986525721	-0.0225613010
660	6.6000000000	0.4986525721	-0.0225613010	0.5013474279	0.4986525721	0.5013474279	0.4986525721	0.0000000000	-0.0112502508	-0.1041977392	0.1041977392	0.0000000000	-0.0102082734	0.0000000000	-0.0102082734	0.4985504894	-0.0215193236
661	6.6100000000	0.4985504894	-0.0215193236	0.5014495106	0.4985504894	0.5014495106	0.4985504894	0.0000000000	-0.0107284693	-0.1122796483	0.1122796483	0.0000000000	-0.0096056728	-0.0000000000	-0.0096056728	0.4984544326	-0.0203965271
662	6.6200000000	0.4984544326	-0.0203965271	0.5015455674	0.4984544326	0.5015455674	0.4984544326	0.0000000000	-0.0101667394	-0.1198860347	0.1198860347	0.0000000000	-0.0089678790	0.0000000000	-0.0089678790	0.4983647538	-0.0191976668
